m_phi,delta_phi_ini,sector
0.22051282051282053,2.1871847588283373,C
0.22051282051282053,2.2269517544433977,C
0.22051282051282053,2.2667187500584585,C
0.22051282051282053,2.3064857456735193,C
0.22051282051282053,2.3462527412885796,C
0.22051282051282053,2.3860197369036404,C
0.22051282051282053,2.4257867325187012,C
0.22051282051282053,2.465553728133762,C
0.22051282051282053,2.5053207237488224,C
0.22051282051282053,2.5450877193638832,C
0.22051282051282053,2.584854714978944,C
0.22051282051282053,2.6246217105940044,C
0.22051282051282053,2.664388706209065,C
0.22051282051282053,2.704155701824126,C
0.22051282051282053,2.743922697439187,C
0.22051282051282053,2.783689693054247,C
0.22051282051282053,2.823456688669308,C
0.22051282051282053,2.863223684284369,C
0.22051282051282053,2.902990679899429,C
0.22051282051282053,2.94275767551449,C
0.22051282051282053,2.9825246711295508,C
0.22051282051282053,3.022291666744611,C
0.22051282051282053,3.062058662359672,C
0.22051282051282053,3.1018256579747328,C
0.22051282051282053,3.141592653589793,C
0.24102564102564103,0.0,C
0.24102564102564103,0.039766995615060675,C
0.24102564102564103,0.07953399123012135,C
0.24102564102564103,0.11930098684518203,C
0.24102564102564103,0.1590679824602427,C
0.24102564102564103,0.19883497807530337,C
0.24102564102564103,0.23860197369036407,C
0.24102564102564103,0.2783689693054247,C
0.24102564102564103,0.3181359649204854,C
0.24102564102564103,0.3579029605355461,C
0.24102564102564103,0.39766995615060674,C
0.24102564102564103,0.43743695176566744,C
0.24102564102564103,0.47720394738072813,C
0.24102564102564103,0.5169709429957888,C
0.24102564102564103,0.5567379386108494,C
0.24102564102564103,0.5965049342259101,C
0.24102564102564103,0.6362719298409708,C
0.24102564102564103,0.6760389254560315,C
0.24102564102564103,0.7158059210710922,C
0.24102564102564103,0.7555729166861528,C
0.24102564102564103,0.7953399123012135,C
0.24102564102564103,0.8351069079162742,C
0.24102564102564103,0.8748739035313349,C
0.24102564102564103,0.9146408991463956,C
0.24102564102564103,0.9544078947614563,C
0.24102564102564103,0.9941748903765169,C
0.24102564102564103,1.0339418859915777,C
0.24102564102564103,1.0737088816066382,C
0.24102564102564103,1.1134758772216988,C
0.24102564102564103,1.1532428728367596,C
0.24102564102564103,1.1930098684518202,C
0.24102564102564103,1.232776864066881,C
0.24102564102564103,1.2725438596819416,C
0.24102564102564103,1.3123108552970022,C
0.24102564102564103,1.352077850912063,C
0.24102564102564103,1.3918448465271236,C
0.24102564102564103,1.4316118421421844,C
0.24102564102564103,1.471378837757245,C
0.24102564102564103,1.5111458333723056,C
0.24102564102564103,1.5509128289873664,C
0.24102564102564103,1.590679824602427,C
0.24102564102564103,1.6304468202174878,C
0.24102564102564103,1.6702138158325484,C
0.24102564102564103,1.709980811447609,C
0.24102564102564103,1.7497478070626697,C
0.24102564102564103,1.7895148026777303,C
0.24102564102564103,1.8292817982927911,C
0.24102564102564103,1.8690487939078517,C
0.24102564102564103,1.9088157895229125,C
0.24102564102564103,1.9485827851379731,C
0.24102564102564103,1.9883497807530337,C
0.24102564102564103,2.0281167763680945,C
0.24102564102564103,2.0678837719831553,C
0.24102564102564103,2.1076507675982157,C
0.24102564102564103,2.1474177632132765,C
0.24102564102564103,2.1871847588283373,C
0.24102564102564103,2.2269517544433977,C
0.24102564102564103,2.2667187500584585,C
0.24102564102564103,2.3064857456735193,C
0.24102564102564103,2.3462527412885796,C
0.24102564102564103,2.3860197369036404,C
0.24102564102564103,2.4257867325187012,C
0.24102564102564103,2.465553728133762,C
0.24102564102564103,2.5053207237488224,C
0.24102564102564103,2.5450877193638832,C
0.24102564102564103,2.584854714978944,C
0.24102564102564103,2.6246217105940044,C
0.24102564102564103,2.664388706209065,C
0.24102564102564103,2.704155701824126,C
0.24102564102564103,2.743922697439187,C
0.24102564102564103,2.783689693054247,C
0.24102564102564103,2.823456688669308,C
0.24102564102564103,2.863223684284369,C
0.24102564102564103,2.902990679899429,C
0.24102564102564103,2.94275767551449,C
0.24102564102564103,2.9825246711295508,C
0.24102564102564103,3.022291666744611,C
0.24102564102564103,3.062058662359672,C
0.24102564102564103,3.1018256579747328,C
0.24102564102564103,3.141592653589793,C
0.26153846153846155,0.0,C
0.26153846153846155,0.039766995615060675,C
0.26153846153846155,0.07953399123012135,C
0.26153846153846155,0.11930098684518203,C
0.26153846153846155,0.1590679824602427,C
0.26153846153846155,0.19883497807530337,C
0.26153846153846155,0.23860197369036407,C
0.26153846153846155,0.2783689693054247,C
0.26153846153846155,0.3181359649204854,C
0.26153846153846155,0.3579029605355461,C
0.26153846153846155,0.39766995615060674,C
0.26153846153846155,0.43743695176566744,C
0.26153846153846155,0.47720394738072813,C
0.26153846153846155,0.5169709429957888,C
0.26153846153846155,0.5567379386108494,C
0.26153846153846155,0.5965049342259101,C
0.26153846153846155,0.6362719298409708,C
0.26153846153846155,0.6760389254560315,C
0.26153846153846155,0.7158059210710922,C
0.26153846153846155,0.7555729166861528,C
0.26153846153846155,0.7953399123012135,C
0.26153846153846155,0.8351069079162742,C
0.26153846153846155,0.8748739035313349,C
0.26153846153846155,0.9146408991463956,C
0.26153846153846155,0.9544078947614563,C
0.26153846153846155,0.9941748903765169,C
0.26153846153846155,1.0339418859915777,C
0.26153846153846155,1.0737088816066382,C
0.26153846153846155,1.1134758772216988,C
0.26153846153846155,1.1532428728367596,C
0.26153846153846155,1.1930098684518202,C
0.26153846153846155,1.232776864066881,C
0.26153846153846155,1.2725438596819416,C
0.26153846153846155,1.3123108552970022,C
0.26153846153846155,1.352077850912063,C
0.26153846153846155,1.3918448465271236,C
0.26153846153846155,1.4316118421421844,C
0.26153846153846155,1.471378837757245,C
0.26153846153846155,1.5111458333723056,C
0.26153846153846155,1.5509128289873664,C
0.26153846153846155,1.590679824602427,C
0.26153846153846155,1.6304468202174878,C
0.26153846153846155,1.6702138158325484,C
0.26153846153846155,1.709980811447609,C
0.26153846153846155,1.7497478070626697,C
0.26153846153846155,1.7895148026777303,C
0.26153846153846155,1.8292817982927911,C
0.26153846153846155,1.8690487939078517,C
0.26153846153846155,1.9088157895229125,C
0.26153846153846155,1.9485827851379731,C
0.26153846153846155,1.9883497807530337,C
0.26153846153846155,2.0281167763680945,C
0.26153846153846155,2.0678837719831553,C
0.26153846153846155,2.1076507675982157,C
0.26153846153846155,2.1474177632132765,C
0.26153846153846155,2.1871847588283373,C
0.26153846153846155,2.2269517544433977,C
0.26153846153846155,2.2667187500584585,C
0.26153846153846155,2.3064857456735193,C
0.26153846153846155,2.3462527412885796,C
0.26153846153846155,2.3860197369036404,C
0.26153846153846155,2.4257867325187012,C
0.26153846153846155,2.465553728133762,C
0.26153846153846155,2.5053207237488224,C
0.26153846153846155,2.5450877193638832,C
0.26153846153846155,2.584854714978944,C
0.26153846153846155,2.6246217105940044,C
0.26153846153846155,2.664388706209065,C
0.26153846153846155,2.704155701824126,C
0.26153846153846155,2.743922697439187,C
0.26153846153846155,2.783689693054247,C
0.26153846153846155,2.823456688669308,C
0.26153846153846155,2.863223684284369,C
0.26153846153846155,2.902990679899429,C
0.26153846153846155,2.94275767551449,C
0.26153846153846155,2.9825246711295508,C
0.26153846153846155,3.022291666744611,C
0.26153846153846155,3.062058662359672,C
0.26153846153846155,3.1018256579747328,C
0.26153846153846155,3.141592653589793,C
0.28205128205128205,0.0,C
0.28205128205128205,0.039766995615060675,C
0.28205128205128205,0.07953399123012135,C
0.28205128205128205,0.11930098684518203,C
0.28205128205128205,0.1590679824602427,C
0.28205128205128205,0.19883497807530337,C
0.28205128205128205,0.23860197369036407,C
0.28205128205128205,0.2783689693054247,C
0.28205128205128205,0.3181359649204854,C
0.28205128205128205,0.3579029605355461,C
0.28205128205128205,0.39766995615060674,C
0.28205128205128205,0.43743695176566744,C
0.28205128205128205,0.47720394738072813,C
0.28205128205128205,0.5169709429957888,C
0.28205128205128205,0.5567379386108494,C
0.28205128205128205,0.5965049342259101,C
0.28205128205128205,0.6362719298409708,C
0.28205128205128205,0.6760389254560315,C
0.28205128205128205,0.7158059210710922,C
0.28205128205128205,0.7555729166861528,C
0.28205128205128205,0.7953399123012135,C
0.28205128205128205,0.8351069079162742,C
0.28205128205128205,0.8748739035313349,C
0.28205128205128205,0.9146408991463956,C
0.28205128205128205,0.9544078947614563,C
0.28205128205128205,0.9941748903765169,C
0.28205128205128205,1.0339418859915777,C
0.28205128205128205,1.0737088816066382,C
0.28205128205128205,1.1134758772216988,C
0.28205128205128205,1.1532428728367596,C
0.28205128205128205,1.1930098684518202,C
0.28205128205128205,1.232776864066881,C
0.28205128205128205,1.2725438596819416,C
0.28205128205128205,1.3123108552970022,C
0.28205128205128205,1.352077850912063,C
0.28205128205128205,1.3918448465271236,C
0.28205128205128205,1.4316118421421844,C
0.28205128205128205,1.471378837757245,C
0.28205128205128205,1.5111458333723056,C
0.28205128205128205,1.5509128289873664,C
0.28205128205128205,1.590679824602427,C
0.28205128205128205,1.6304468202174878,C
0.28205128205128205,1.6702138158325484,C
0.28205128205128205,1.709980811447609,C
0.28205128205128205,1.7497478070626697,C
0.28205128205128205,1.7895148026777303,C
0.28205128205128205,1.8292817982927911,C
0.28205128205128205,1.8690487939078517,C
0.28205128205128205,1.9088157895229125,C
0.28205128205128205,1.9485827851379731,C
0.28205128205128205,1.9883497807530337,C
0.28205128205128205,2.0281167763680945,C
0.28205128205128205,2.0678837719831553,C
0.28205128205128205,2.1076507675982157,C
0.28205128205128205,2.1474177632132765,C
0.28205128205128205,2.1871847588283373,C
0.28205128205128205,2.2269517544433977,C
0.28205128205128205,2.2667187500584585,C
0.28205128205128205,2.3064857456735193,C
0.28205128205128205,2.3462527412885796,C
0.28205128205128205,2.3860197369036404,C
0.28205128205128205,2.4257867325187012,C
0.28205128205128205,2.465553728133762,C
0.28205128205128205,2.5053207237488224,C
0.28205128205128205,2.5450877193638832,C
0.28205128205128205,2.584854714978944,C
0.28205128205128205,2.6246217105940044,C
0.28205128205128205,2.664388706209065,C
0.28205128205128205,2.704155701824126,C
0.28205128205128205,2.743922697439187,C
0.28205128205128205,2.783689693054247,C
0.28205128205128205,2.823456688669308,C
0.28205128205128205,2.863223684284369,C
0.28205128205128205,2.902990679899429,C
0.28205128205128205,2.94275767551449,C
0.28205128205128205,2.9825246711295508,C
0.28205128205128205,3.022291666744611,C
0.28205128205128205,3.062058662359672,C
0.28205128205128205,3.1018256579747328,C
0.28205128205128205,3.141592653589793,C
0.3025641025641026,0.0,C
0.3025641025641026,0.039766995615060675,C
0.3025641025641026,0.07953399123012135,C
0.3025641025641026,0.11930098684518203,C
0.3025641025641026,0.1590679824602427,C
0.3025641025641026,0.19883497807530337,C
0.3025641025641026,0.23860197369036407,C
0.3025641025641026,0.2783689693054247,C
0.3025641025641026,0.3181359649204854,C
0.3025641025641026,0.3579029605355461,C
0.3025641025641026,0.39766995615060674,C
0.3025641025641026,0.43743695176566744,C
0.3025641025641026,0.47720394738072813,C
0.3025641025641026,0.5169709429957888,C
0.3025641025641026,0.5567379386108494,C
0.3025641025641026,0.5965049342259101,C
0.3025641025641026,0.6362719298409708,C
0.3025641025641026,0.6760389254560315,C
0.3025641025641026,0.7158059210710922,C
0.3025641025641026,0.7555729166861528,C
0.3025641025641026,0.7953399123012135,C
0.3025641025641026,0.8351069079162742,C
0.3025641025641026,0.8748739035313349,C
0.3025641025641026,0.9146408991463956,C
0.3025641025641026,0.9544078947614563,C
0.3025641025641026,0.9941748903765169,C
0.3025641025641026,1.0339418859915777,C
0.3025641025641026,1.0737088816066382,C
0.3025641025641026,1.1134758772216988,C
0.3025641025641026,1.1532428728367596,C
0.3025641025641026,1.1930098684518202,C
0.3025641025641026,1.232776864066881,C
0.3025641025641026,1.2725438596819416,C
0.3025641025641026,1.3123108552970022,C
0.3025641025641026,1.352077850912063,C
0.3025641025641026,1.3918448465271236,C
0.3025641025641026,1.4316118421421844,C
0.3025641025641026,1.471378837757245,C
0.3025641025641026,1.5111458333723056,C
0.3025641025641026,1.5509128289873664,C
0.3025641025641026,1.590679824602427,C
0.3025641025641026,1.6304468202174878,C
0.3025641025641026,1.6702138158325484,C
0.3025641025641026,1.709980811447609,C
0.3025641025641026,1.7497478070626697,C
0.3025641025641026,1.7895148026777303,C
0.3025641025641026,1.8292817982927911,C
0.3025641025641026,1.8690487939078517,C
0.3025641025641026,1.9088157895229125,C
0.3025641025641026,1.9485827851379731,C
0.3025641025641026,1.9883497807530337,C
0.3025641025641026,2.0281167763680945,C
0.3025641025641026,2.0678837719831553,C
0.3025641025641026,2.1076507675982157,C
0.3025641025641026,2.1474177632132765,C
0.3025641025641026,2.1871847588283373,C
0.3025641025641026,2.2269517544433977,C
0.3025641025641026,2.2667187500584585,C
0.3025641025641026,2.3064857456735193,C
0.3025641025641026,2.3462527412885796,C
0.3025641025641026,2.3860197369036404,C
0.3025641025641026,2.4257867325187012,C
0.3025641025641026,2.465553728133762,C
0.3025641025641026,2.5053207237488224,C
0.3025641025641026,2.5450877193638832,C
0.3025641025641026,2.584854714978944,C
0.3025641025641026,2.6246217105940044,C
0.3025641025641026,2.664388706209065,C
0.3025641025641026,2.704155701824126,C
0.3025641025641026,2.743922697439187,C
0.3025641025641026,2.783689693054247,C
0.3025641025641026,2.823456688669308,C
0.3025641025641026,2.863223684284369,C
0.3025641025641026,2.902990679899429,C
0.3025641025641026,2.94275767551449,C
0.3025641025641026,2.9825246711295508,C
0.3025641025641026,3.022291666744611,C
0.3025641025641026,3.062058662359672,C
0.3025641025641026,3.1018256579747328,C
0.3025641025641026,3.141592653589793,C
0.3230769230769231,0.0,C
0.3230769230769231,0.039766995615060675,C
0.3230769230769231,0.07953399123012135,C
0.3230769230769231,0.11930098684518203,C
0.3230769230769231,0.1590679824602427,C
0.3230769230769231,0.19883497807530337,C
0.3230769230769231,0.23860197369036407,C
0.3230769230769231,0.2783689693054247,C
0.3230769230769231,0.3181359649204854,C
0.3230769230769231,0.3579029605355461,C
0.3230769230769231,0.39766995615060674,C
0.3230769230769231,0.43743695176566744,C
0.3230769230769231,0.47720394738072813,C
0.3230769230769231,0.5169709429957888,C
0.3230769230769231,0.5567379386108494,C
0.3230769230769231,0.5965049342259101,C
0.3230769230769231,0.6362719298409708,C
0.3230769230769231,0.6760389254560315,C
0.3230769230769231,0.7158059210710922,C
0.3230769230769231,0.7555729166861528,C
0.3230769230769231,0.7953399123012135,C
0.3230769230769231,0.8351069079162742,C
0.3230769230769231,0.8748739035313349,C
0.3230769230769231,0.9146408991463956,C
0.3230769230769231,0.9544078947614563,C
0.3230769230769231,0.9941748903765169,C
0.3230769230769231,1.0339418859915777,C
0.3230769230769231,1.0737088816066382,C
0.3230769230769231,1.1134758772216988,C
0.3230769230769231,1.1532428728367596,C
0.3230769230769231,1.1930098684518202,C
0.3230769230769231,1.232776864066881,C
0.3230769230769231,1.2725438596819416,C
0.3230769230769231,1.3123108552970022,C
0.3230769230769231,1.352077850912063,C
0.3230769230769231,1.3918448465271236,C
0.3230769230769231,1.4316118421421844,C
0.3230769230769231,1.471378837757245,C
0.3230769230769231,1.5111458333723056,C
0.3230769230769231,1.5509128289873664,C
0.3230769230769231,1.590679824602427,C
0.3230769230769231,1.6304468202174878,C
0.3230769230769231,1.6702138158325484,C
0.3230769230769231,1.709980811447609,C
0.3230769230769231,1.7497478070626697,C
0.3230769230769231,1.7895148026777303,C
0.3230769230769231,1.8292817982927911,C
0.3230769230769231,1.8690487939078517,C
0.3230769230769231,1.9088157895229125,C
0.3230769230769231,1.9485827851379731,C
0.3230769230769231,1.9883497807530337,C
0.3230769230769231,2.0281167763680945,C
0.3230769230769231,2.0678837719831553,C
0.3230769230769231,2.1076507675982157,C
0.3230769230769231,2.1474177632132765,C
0.3230769230769231,2.1871847588283373,C
0.3230769230769231,2.2269517544433977,C
0.3230769230769231,2.2667187500584585,C
0.3230769230769231,2.3064857456735193,C
0.3230769230769231,2.3462527412885796,C
0.3230769230769231,2.3860197369036404,C
0.3230769230769231,2.4257867325187012,C
0.3230769230769231,2.465553728133762,C
0.3230769230769231,2.5053207237488224,C
0.3230769230769231,2.5450877193638832,C
0.3230769230769231,2.584854714978944,C
0.3230769230769231,2.6246217105940044,C
0.3230769230769231,2.664388706209065,C
0.3230769230769231,2.704155701824126,C
0.3230769230769231,2.743922697439187,C
0.3230769230769231,2.783689693054247,C
0.3230769230769231,2.823456688669308,C
0.3230769230769231,2.863223684284369,C
0.3230769230769231,2.902990679899429,C
0.3230769230769231,2.94275767551449,C
0.3230769230769231,2.9825246711295508,C
0.3230769230769231,3.022291666744611,C
0.3230769230769231,3.062058662359672,C
0.3230769230769231,3.1018256579747328,C
0.3230769230769231,3.141592653589793,C
0.3435897435897436,0.0,C
0.3435897435897436,0.039766995615060675,C
0.3435897435897436,0.07953399123012135,C
0.3435897435897436,0.11930098684518203,C
0.3435897435897436,0.1590679824602427,C
0.3435897435897436,0.19883497807530337,C
0.3435897435897436,0.23860197369036407,C
0.3435897435897436,0.2783689693054247,C
0.3435897435897436,0.3181359649204854,C
0.3435897435897436,0.3579029605355461,C
0.3435897435897436,0.39766995615060674,C
0.3435897435897436,0.43743695176566744,C
0.3435897435897436,0.47720394738072813,C
0.3435897435897436,0.5169709429957888,C
0.3435897435897436,0.5567379386108494,C
0.3435897435897436,0.5965049342259101,C
0.3435897435897436,0.6362719298409708,C
0.3435897435897436,0.6760389254560315,C
0.3435897435897436,0.7158059210710922,C
0.3435897435897436,0.7555729166861528,C
0.3435897435897436,0.7953399123012135,C
0.3435897435897436,0.8351069079162742,C
0.3435897435897436,0.8748739035313349,C
0.3435897435897436,0.9146408991463956,C
0.3435897435897436,0.9544078947614563,C
0.3435897435897436,0.9941748903765169,C
0.3435897435897436,1.0339418859915777,C
0.3435897435897436,1.0737088816066382,C
0.3435897435897436,1.1134758772216988,C
0.3435897435897436,1.1532428728367596,C
0.3435897435897436,1.1930098684518202,C
0.3435897435897436,1.232776864066881,C
0.3435897435897436,1.2725438596819416,C
0.3435897435897436,1.3123108552970022,C
0.3435897435897436,1.352077850912063,C
0.3435897435897436,1.3918448465271236,C
0.3435897435897436,1.4316118421421844,C
0.3435897435897436,1.471378837757245,C
0.3435897435897436,1.5111458333723056,C
0.3435897435897436,1.5509128289873664,C
0.3435897435897436,1.590679824602427,C
0.3435897435897436,1.6304468202174878,C
0.3435897435897436,1.6702138158325484,C
0.3435897435897436,1.709980811447609,C
0.3435897435897436,1.7497478070626697,C
0.3435897435897436,1.7895148026777303,C
0.3435897435897436,1.8292817982927911,C
0.3435897435897436,1.8690487939078517,C
0.3435897435897436,1.9088157895229125,C
0.3435897435897436,1.9485827851379731,C
0.3435897435897436,1.9883497807530337,C
0.3435897435897436,2.0281167763680945,C
0.3435897435897436,2.0678837719831553,C
0.3435897435897436,2.1076507675982157,C
0.3435897435897436,2.1474177632132765,C
0.3435897435897436,2.1871847588283373,C
0.3435897435897436,2.2269517544433977,C
0.3435897435897436,2.2667187500584585,C
0.3435897435897436,2.3064857456735193,C
0.3435897435897436,2.3462527412885796,C
0.3435897435897436,2.3860197369036404,C
0.3435897435897436,2.4257867325187012,C
0.3435897435897436,2.465553728133762,C
0.3435897435897436,2.5053207237488224,A
0.3435897435897436,2.5450877193638832,A
0.3435897435897436,2.584854714978944,A
0.3435897435897436,2.6246217105940044,A
0.3435897435897436,2.664388706209065,A
0.3435897435897436,2.704155701824126,A
0.3435897435897436,2.743922697439187,A
0.3435897435897436,2.783689693054247,A
0.3435897435897436,2.823456688669308,A
0.3435897435897436,2.863223684284369,C
0.3435897435897436,2.902990679899429,C
0.3435897435897436,2.94275767551449,C
0.3435897435897436,2.9825246711295508,C
0.3435897435897436,3.022291666744611,C
0.3435897435897436,3.062058662359672,C
0.3435897435897436,3.1018256579747328,C
0.3435897435897436,3.141592653589793,C
0.36410256410256414,0.0,C
0.36410256410256414,0.039766995615060675,C
0.36410256410256414,0.07953399123012135,C
0.36410256410256414,0.11930098684518203,C
0.36410256410256414,0.1590679824602427,C
0.36410256410256414,0.19883497807530337,C
0.36410256410256414,0.23860197369036407,C
0.36410256410256414,0.2783689693054247,C
0.36410256410256414,0.3181359649204854,C
0.36410256410256414,0.3579029605355461,C
0.36410256410256414,0.39766995615060674,C
0.36410256410256414,0.43743695176566744,C
0.36410256410256414,0.47720394738072813,C
0.36410256410256414,0.5169709429957888,C
0.36410256410256414,0.5567379386108494,C
0.36410256410256414,0.5965049342259101,C
0.36410256410256414,0.6362719298409708,C
0.36410256410256414,0.6760389254560315,C
0.36410256410256414,0.7158059210710922,C
0.36410256410256414,0.7555729166861528,C
0.36410256410256414,0.7953399123012135,C
0.36410256410256414,0.8351069079162742,C
0.36410256410256414,0.8748739035313349,C
0.36410256410256414,0.9146408991463956,C
0.36410256410256414,0.9544078947614563,C
0.36410256410256414,0.9941748903765169,C
0.36410256410256414,1.0339418859915777,C
0.36410256410256414,1.0737088816066382,C
0.36410256410256414,1.1134758772216988,C
0.36410256410256414,1.1532428728367596,C
0.36410256410256414,1.1930098684518202,C
0.36410256410256414,1.232776864066881,C
0.36410256410256414,1.2725438596819416,C
0.36410256410256414,1.3123108552970022,C
0.36410256410256414,1.352077850912063,C
0.36410256410256414,1.3918448465271236,C
0.36410256410256414,1.4316118421421844,C
0.36410256410256414,1.471378837757245,C
0.36410256410256414,1.5111458333723056,C
0.36410256410256414,1.5509128289873664,C
0.36410256410256414,1.590679824602427,C
0.36410256410256414,1.6304468202174878,C
0.36410256410256414,1.6702138158325484,C
0.36410256410256414,1.709980811447609,C
0.36410256410256414,1.7497478070626697,C
0.36410256410256414,1.7895148026777303,A
0.36410256410256414,1.8292817982927911,A
0.36410256410256414,1.8690487939078517,A
0.36410256410256414,1.9088157895229125,A
0.36410256410256414,1.9485827851379731,A
0.36410256410256414,1.9883497807530337,A
0.36410256410256414,2.0281167763680945,A
0.36410256410256414,2.0678837719831553,A
0.36410256410256414,2.1076507675982157,C
0.36410256410256414,2.1474177632132765,C
0.36410256410256414,2.1871847588283373,C
0.36410256410256414,2.2269517544433977,C
0.36410256410256414,2.2667187500584585,C
0.36410256410256414,2.3064857456735193,C
0.36410256410256414,2.3462527412885796,C
0.36410256410256414,2.3860197369036404,C
0.36410256410256414,2.4257867325187012,C
0.36410256410256414,2.465553728133762,C
0.36410256410256414,2.5053207237488224,C
0.36410256410256414,2.5450877193638832,C
0.36410256410256414,2.584854714978944,C
0.36410256410256414,2.6246217105940044,C
0.36410256410256414,2.664388706209065,C
0.36410256410256414,2.704155701824126,C
0.36410256410256414,2.743922697439187,C
0.36410256410256414,2.783689693054247,C
0.36410256410256414,2.823456688669308,C
0.36410256410256414,2.863223684284369,C
0.36410256410256414,2.902990679899429,C
0.36410256410256414,2.94275767551449,C
0.36410256410256414,2.9825246711295508,C
0.36410256410256414,3.022291666744611,C
0.36410256410256414,3.062058662359672,C
0.36410256410256414,3.1018256579747328,C
0.36410256410256414,3.141592653589793,C
0.38461538461538464,0.0,C
0.38461538461538464,0.039766995615060675,C
0.38461538461538464,0.07953399123012135,C
0.38461538461538464,0.11930098684518203,C
0.38461538461538464,0.1590679824602427,C
0.38461538461538464,0.19883497807530337,C
0.38461538461538464,0.23860197369036407,C
0.38461538461538464,0.2783689693054247,C
