m_phi,Delta_phi_ini,sector
0.3979999999999969,1.27,A
0.3979999999999969,1.272,A
0.3979999999999969,1.274,A
0.3979999999999969,1.276,A
0.3979999999999969,1.278,A
0.3979999999999969,1.28,A
0.3979999999999969,1.282,A
0.3979999999999969,1.284,A
0.3979999999999969,1.286,A
0.3979999999999969,1.288,A
0.3979999999999969,1.29,A
0.3979999999999969,1.292,A
0.3979999999999969,1.294,A
0.3979999999999969,1.296,A
0.3979999999999969,1.298,A
0.3979999999999969,1.3,A
0.3979999999999969,1.302,A
0.3979999999999969,1.304,A
0.3979999999999969,1.306,A
0.3979999999999969,1.308,A
0.3979999999999969,1.31,A
0.3979999999999969,1.312,A
0.3979999999999969,1.314,A
0.3979999999999969,1.316,A
0.3979999999999969,1.318,A
0.3979999999999969,1.32,A
0.3979999999999969,1.322,A
0.3979999999999969,1.324,A
0.3979999999999969,1.326,A
0.3979999999999969,1.328,A
0.3979999999999969,1.33,A
0.3979999999999969,1.332,A
0.3979999999999969,1.334,A
0.3979999999999969,1.336,A
0.3979999999999969,1.338,A
0.3979999999999969,1.34,A
0.3979999999999969,1.342,A
0.3979999999999969,1.344,A
0.3979999999999969,1.346,A
0.3979999999999969,1.348,A
0.3979999999999969,1.35,A
0.3979999999999969,1.352,A
0.3979999999999969,1.354,A
0.3979999999999969,1.356,A
0.3979999999999969,1.358,A
0.3979999999999969,1.36,A
0.3979999999999969,1.362,A
0.3979999999999969,1.364,A
0.3979999999999969,1.366,A
0.3979999999999969,1.368,A
0.3979999999999969,1.37,A
0.3979999999999969,1.372,A
0.3979999999999969,1.374,A
0.3979999999999969,1.3760000000000001,A
0.3979999999999969,1.3780000000000001,A
0.3979999999999969,1.3800000000000001,A
0.3979999999999969,1.3820000000000001,A
0.3979999999999969,1.3840000000000001,A
0.3979999999999969,1.3860000000000001,A
0.3979999999999969,1.3880000000000001,A
0.3979999999999969,1.3900000000000001,A
0.3979999999999969,1.3920000000000001,A
0.3979999999999969,1.3940000000000001,A
0.3979999999999969,1.3960000000000001,A
0.3979999999999969,1.3980000000000001,A
0.3979999999999969,1.4000000000000001,A
0.3979999999999969,1.4020000000000001,A
0.3979999999999969,1.4040000000000001,A
0.3979999999999969,1.4060000000000001,A
0.3979999999999969,1.4080000000000001,A
0.3979999999999969,1.4100000000000001,A
0.3979999999999969,1.4120000000000001,A
0.3979999999999969,1.4140000000000001,A
0.3979999999999969,1.4160000000000001,A
0.3979999999999969,1.4180000000000001,A
0.3979999999999969,1.4200000000000002,A
0.3979999999999969,1.4220000000000002,A
0.3979999999999969,1.4240000000000002,A
0.3979999999999969,1.4260000000000002,A
0.3979999999999969,1.4280000000000002,A
0.3979999999999969,1.4300000000000002,A
0.3979999999999969,1.4320000000000002,A
0.3979999999999969,1.4340000000000002,A
0.3979999999999969,1.4360000000000002,A
0.3979999999999969,1.4380000000000002,A
0.3979999999999969,1.4400000000000002,A
0.3979999999999969,1.4420000000000002,A
0.3979999999999969,1.4440000000000002,A
0.3979999999999969,1.4460000000000002,A
0.3979999999999969,1.4480000000000002,A
0.3979999999999969,1.4500000000000002,A
0.3979999999999969,1.4520000000000002,A
0.3979999999999969,1.4540000000000002,A
0.3979999999999969,1.4560000000000002,A
0.3979999999999969,1.4580000000000002,A
0.3979999999999969,1.4600000000000002,A
0.3979999999999969,1.4620000000000002,A
0.3979999999999969,1.4640000000000002,A
0.3979999999999969,1.4660000000000002,A
0.3979999999999969,1.4680000000000002,A
0.3979999999999969,1.4700000000000002,A
0.3979999999999969,1.4720000000000002,A
0.3979999999999969,1.4740000000000002,A
0.3979999999999969,1.4760000000000002,A
0.3979999999999969,1.4780000000000002,A
0.3979999999999969,1.4800000000000002,A
0.3979999999999969,1.4820000000000002,A
0.3979999999999969,1.4840000000000002,A
0.3979999999999969,1.4860000000000002,A
0.3979999999999969,1.4880000000000002,A
0.3979999999999969,1.4900000000000002,A
0.3979999999999969,1.4920000000000002,A
0.3979999999999969,1.4940000000000002,A
0.3979999999999969,1.4960000000000002,A
0.3979999999999969,1.4980000000000002,A
0.3979999999999969,1.5000000000000002,A
0.3979999999999969,1.5020000000000002,A
0.3979999999999969,1.5040000000000002,A
0.3979999999999969,1.5060000000000002,A
0.3979999999999969,1.5080000000000002,A
0.3979999999999969,1.5100000000000002,A
0.3979999999999969,1.5120000000000002,A
0.3979999999999969,1.5140000000000002,A
0.3979999999999969,1.5160000000000002,A
0.3979999999999969,1.5180000000000002,A
0.3979999999999969,1.5200000000000002,A
0.3979999999999969,1.5220000000000002,A
0.3979999999999969,1.5240000000000002,A
0.3979999999999969,1.5260000000000002,A
0.3979999999999969,1.5280000000000002,A
0.3979999999999969,1.5300000000000002,A
0.3979999999999969,1.5320000000000003,A
0.3979999999999969,1.5340000000000003,A
0.3979999999999969,1.5360000000000003,A
0.3979999999999969,1.5380000000000003,A
0.3979999999999969,1.5400000000000003,A
0.3979999999999969,1.5420000000000003,A
0.3979999999999969,1.5440000000000003,A
0.3979999999999969,1.5460000000000003,A
0.3979999999999969,1.5480000000000003,A
0.3979999999999969,1.5500000000000003,A
0.3979999999999969,1.5520000000000003,A
0.3979999999999969,1.5540000000000003,A
0.3979999999999969,1.5560000000000003,A
0.3979999999999969,1.5580000000000003,A
0.3979999999999969,1.5600000000000003,A
0.3979999999999969,1.5620000000000003,A
0.3979999999999969,1.5640000000000003,A
0.3979999999999969,1.5660000000000003,A
0.3979999999999969,1.5680000000000003,A
0.3979999999999969,1.5700000000000003,A
0.3979999999999969,1.5720000000000003,A
0.3979999999999969,1.5740000000000003,A
0.3979999999999969,1.5760000000000003,A
0.3979999999999969,1.5780000000000003,A
0.3979999999999969,1.5800000000000003,A
0.3979999999999969,1.5820000000000003,A
0.3979999999999969,1.5840000000000003,A
0.3979999999999969,1.5860000000000003,A
0.3979999999999969,1.5880000000000003,A
0.3979999999999969,1.5900000000000003,A
0.3979999999999969,1.5920000000000003,A
0.3979999999999969,1.5940000000000003,A
0.3979999999999969,1.5960000000000003,A
0.3979999999999969,1.5980000000000003,A
0.3979999999999969,1.6000000000000003,A
0.3979999999999969,1.6020000000000003,A
0.3979999999999969,1.6040000000000003,A
0.3979999999999969,1.6060000000000003,A
0.3979999999999969,1.6080000000000003,A
0.3979999999999969,1.6100000000000003,A
0.3979999999999969,1.6120000000000003,A
0.3979999999999969,1.6140000000000003,A
0.3979999999999969,1.6160000000000003,A
0.3979999999999969,1.6180000000000003,A
0.3979999999999969,1.6200000000000003,A
0.3979999999999969,1.6220000000000003,A
0.3979999999999969,1.6240000000000003,A
0.3979999999999969,1.6260000000000003,A
0.3979999999999969,1.6280000000000003,A
0.3979999999999969,1.6300000000000003,A
0.3979999999999969,1.6320000000000003,A
0.3979999999999969,1.6340000000000003,A
0.3979999999999969,1.6360000000000003,A
0.3979999999999969,1.6380000000000003,A
0.3979999999999969,1.6400000000000003,A
0.3979999999999969,1.6420000000000003,A
0.3979999999999969,1.6440000000000003,A
0.3979999999999969,1.6460000000000004,A
0.3979999999999969,1.6480000000000004,A
0.3979999999999969,1.6500000000000004,A
0.3979999999999969,1.6520000000000004,A
0.3979999999999969,1.6540000000000004,A
0.3979999999999969,1.6560000000000004,A
0.3979999999999969,1.6580000000000004,A
0.3979999999999969,1.6600000000000004,A
0.3979999999999969,1.6620000000000004,A
0.3979999999999969,1.6640000000000004,A
0.3979999999999969,1.6660000000000004,A
0.3979999999999969,1.6680000000000004,A
0.3979999999999969,1.6700000000000004,A
0.3979999999999969,1.6720000000000004,A
0.3979999999999969,1.6740000000000004,A
0.3979999999999969,1.6760000000000004,A
0.3979999999999969,1.6780000000000004,A
0.3979999999999969,1.6800000000000004,A
0.3979999999999969,1.6820000000000004,A
0.3979999999999969,1.6840000000000004,A
0.3979999999999969,1.6860000000000004,A
0.3979999999999969,1.6880000000000004,A
0.3979999999999969,1.6900000000000004,A
0.3979999999999969,1.6920000000000004,A
0.3979999999999969,1.6940000000000004,A
0.3979999999999969,1.6960000000000004,A
0.3979999999999969,1.6980000000000004,A
0.3979999999999969,1.7000000000000004,A
0.3981999999999969,1.25,A
0.3981999999999969,1.252,A
0.3981999999999969,1.254,A
0.3981999999999969,1.256,A
0.3981999999999969,1.258,A
0.3981999999999969,1.26,A
0.3981999999999969,1.262,A
0.3981999999999969,1.264,A
0.3981999999999969,1.266,A
0.3981999999999969,1.268,A
0.3981999999999969,1.27,A
0.3981999999999969,1.272,A
0.3981999999999969,1.274,A
0.3981999999999969,1.276,A
0.3981999999999969,1.278,A
0.3981999999999969,1.28,A
0.3981999999999969,1.282,A
0.3981999999999969,1.284,A
0.3981999999999969,1.286,A
0.3981999999999969,1.288,A
0.3981999999999969,1.29,A
0.3981999999999969,1.292,A
0.3981999999999969,1.294,A
0.3981999999999969,1.296,A
0.3981999999999969,1.298,A
0.3981999999999969,1.3,A
0.3981999999999969,1.302,A
0.3981999999999969,1.304,A
0.3981999999999969,1.306,A
0.3981999999999969,1.308,A
0.3981999999999969,1.31,A
0.3981999999999969,1.312,A
0.3981999999999969,1.314,A
0.3981999999999969,1.316,A
0.3981999999999969,1.318,A
0.3981999999999969,1.32,A
0.3981999999999969,1.322,A
0.3981999999999969,1.324,A
0.3981999999999969,1.326,A
0.3981999999999969,1.328,A
0.3981999999999969,1.33,A
0.3981999999999969,1.332,A
0.3981999999999969,1.334,A
0.3981999999999969,1.336,A
0.3981999999999969,1.338,A
0.3981999999999969,1.34,A
0.3981999999999969,1.342,A
0.3981999999999969,1.344,A
0.3981999999999969,1.346,A
0.3981999999999969,1.348,A
0.3981999999999969,1.35,A
0.3981999999999969,1.352,A
0.3981999999999969,1.354,A
0.3981999999999969,1.356,A
0.3981999999999969,1.358,A
0.3981999999999969,1.36,A
0.3981999999999969,1.362,A
0.3981999999999969,1.364,A
0.3981999999999969,1.366,A
0.3981999999999969,1.368,A
0.3981999999999969,1.37,A
0.3981999999999969,1.372,A
0.3981999999999969,1.374,A
0.3981999999999969,1.3760000000000001,A
0.3981999999999969,1.3780000000000001,A
0.3981999999999969,1.3800000000000001,A
0.3981999999999969,1.3820000000000001,A
0.3981999999999969,1.3840000000000001,A
0.3981999999999969,1.3860000000000001,A
0.3981999999999969,1.3880000000000001,A
0.3981999999999969,1.3900000000000001,A
0.3981999999999969,1.3920000000000001,A
0.3981999999999969,1.3940000000000001,A
0.3981999999999969,1.3960000000000001,A
0.3981999999999969,1.3980000000000001,A
0.3981999999999969,1.4000000000000001,A
0.3981999999999969,1.4020000000000001,A
0.3981999999999969,1.4040000000000001,A
0.3981999999999969,1.4060000000000001,A
0.3981999999999969,1.4080000000000001,A
0.3981999999999969,1.4100000000000001,A
0.3981999999999969,1.4120000000000001,A
0.3981999999999969,1.4140000000000001,A
0.3981999999999969,1.4160000000000001,A
0.3981999999999969,1.4180000000000001,A
0.3981999999999969,1.4200000000000002,A
0.3981999999999969,1.4220000000000002,A
0.3981999999999969,1.4240000000000002,A
0.3981999999999969,1.4260000000000002,A
0.3981999999999969,1.4280000000000002,A
0.3981999999999969,1.4300000000000002,A
0.3981999999999969,1.4320000000000002,A
0.3981999999999969,1.4340000000000002,A
0.3981999999999969,1.4360000000000002,A
0.3981999999999969,1.4380000000000002,A
0.3981999999999969,1.4400000000000002,A
0.3981999999999969,1.4420000000000002,A
0.3981999999999969,1.4440000000000002,A
0.3981999999999969,1.4460000000000002,A
0.3981999999999969,1.4480000000000002,A
0.3981999999999969,1.4500000000000002,A
0.3981999999999969,1.4520000000000002,A
0.3981999999999969,1.4540000000000002,A
0.3981999999999969,1.4560000000000002,A
0.3981999999999969,1.4580000000000002,A
0.3981999999999969,1.4600000000000002,A
0.3981999999999969,1.4620000000000002,A
0.3981999999999969,1.4640000000000002,A
0.3981999999999969,1.4660000000000002,A
0.3981999999999969,1.4680000000000002,A
0.3981999999999969,1.4700000000000002,A
0.3981999999999969,1.4720000000000002,A
0.3981999999999969,1.4740000000000002,A
0.3981999999999969,1.4760000000000002,A
0.3981999999999969,1.4780000000000002,A
0.3981999999999969,1.4800000000000002,A
0.3981999999999969,1.4820000000000002,A
0.3981999999999969,1.4840000000000002,A
0.3981999999999969,1.4860000000000002,A
0.3981999999999969,1.4880000000000002,A
0.3981999999999969,1.4900000000000002,A
0.3981999999999969,1.4920000000000002,A
0.3981999999999969,1.4940000000000002,A
0.3981999999999969,1.4960000000000002,A
0.3981999999999969,1.4980000000000002,A
0.3981999999999969,1.5000000000000002,A
0.3981999999999969,1.5020000000000002,A
0.3981999999999969,1.5040000000000002,A
0.3981999999999969,1.5060000000000002,A
0.3981999999999969,1.5080000000000002,A
0.3981999999999969,1.5100000000000002,A
0.3981999999999969,1.5120000000000002,A
0.3981999999999969,1.5140000000000002,A
0.3981999999999969,1.5160000000000002,A
0.3981999999999969,1.5180000000000002,A
0.3981999999999969,1.5200000000000002,A
0.3981999999999969,1.5220000000000002,A
0.3981999999999969,1.5240000000000002,A
0.3981999999999969,1.5260000000000002,A
0.3981999999999969,1.5280000000000002,A
0.3981999999999969,1.5300000000000002,A
0.3981999999999969,1.5320000000000003,A
0.3981999999999969,1.5340000000000003,A
0.3981999999999969,1.5360000000000003,A
0.3981999999999969,1.5380000000000003,A
0.3981999999999969,1.5400000000000003,A
0.3981999999999969,1.5420000000000003,A
0.3981999999999969,1.5440000000000003,A
0.3981999999999969,1.5460000000000003,A
0.3981999999999969,1.5480000000000003,A
0.3981999999999969,1.5500000000000003,A
0.3981999999999969,1.5520000000000003,A
0.3981999999999969,1.5540000000000003,A
0.3981999999999969,1.5560000000000003,A
0.3981999999999969,1.5580000000000003,A
0.3981999999999969,1.5600000000000003,A
0.3981999999999969,1.5620000000000003,A
0.3981999999999969,1.5640000000000003,A
0.3981999999999969,1.5660000000000003,A
0.3981999999999969,1.5680000000000003,A
0.3981999999999969,1.5700000000000003,A
0.3981999999999969,1.5720000000000003,A
0.3981999999999969,1.5740000000000003,A
0.3981999999999969,1.5760000000000003,A
0.3981999999999969,1.5780000000000003,A
0.3981999999999969,1.5800000000000003,A
0.3981999999999969,1.5820000000000003,A
0.3981999999999969,1.5840000000000003,A
0.3981999999999969,1.5860000000000003,A
0.3981999999999969,1.5880000000000003,A
0.3981999999999969,1.5900000000000003,A
0.3981999999999969,1.5920000000000003,A
0.3981999999999969,1.5940000000000003,A
0.3981999999999969,1.5960000000000003,A
0.3981999999999969,1.5980000000000003,A
0.3981999999999969,1.6000000000000003,A
0.3981999999999969,1.6020000000000003,A
0.3981999999999969,1.6040000000000003,A
0.3981999999999969,1.6060000000000003,A
0.3981999999999969,1.6080000000000003,A
0.3981999999999969,1.6100000000000003,A
0.3981999999999969,1.6120000000000003,A
0.3981999999999969,1.6140000000000003,A
0.3981999999999969,1.6160000000000003,A
0.3981999999999969,1.6180000000000003,A
0.3981999999999969,1.6200000000000003,A
0.3981999999999969,1.6220000000000003,A
0.3981999999999969,1.6240000000000003,A
0.3981999999999969,1.6260000000000003,A
0.3981999999999969,1.6280000000000003,A
0.3981999999999969,1.6300000000000003,A
0.3981999999999969,1.6320000000000003,A
0.3981999999999969,1.6340000000000003,A
0.3981999999999969,1.6360000000000003,A
0.3981999999999969,1.6380000000000003,A
0.3981999999999969,1.6400000000000003,A
0.3981999999999969,1.6420000000000003,A
0.3981999999999969,1.6440000000000003,A
0.3981999999999969,1.6460000000000004,A
0.3981999999999969,1.6480000000000004,A
0.3981999999999969,1.6500000000000004,A
0.3981999999999969,1.6520000000000004,A
0.3981999999999969,1.6540000000000004,A
0.3981999999999969,1.6560000000000004,A
0.3981999999999969,1.6580000000000004,A
0.3981999999999969,1.6600000000000004,A
0.3981999999999969,1.6620000000000004,A
0.3981999999999969,1.6640000000000004,A
0.3981999999999969,1.6660000000000004,A
0.3981999999999969,1.6680000000000004,A
0.3981999999999969,1.6700000000000004,A
0.3981999999999969,1.6720000000000004,A
0.3981999999999969,1.6740000000000004,A
0.3981999999999969,1.6760000000000004,A
0.3981999999999969,1.6780000000000004,A
0.3981999999999969,1.6800000000000004,A
0.3981999999999969,1.6820000000000004,A
0.3981999999999969,1.6840000000000004,A
0.3981999999999969,1.6860000000000004,A
0.3981999999999969,1.6880000000000004,A
0.3981999999999969,1.6900000000000004,A
0.3981999999999969,1.6920000000000004,A
0.3981999999999969,1.6940000000000004,A
0.3981999999999969,1.6960000000000004,A
0.3981999999999969,1.6980000000000004,A
0.3981999999999969,1.7000000000000004,A
0.39839999999999687,1.25,A
0.39839999999999687,1.252,A
0.39839999999999687,1.254,A
0.39839999999999687,1.256,A
0.39839999999999687,1.258,A
0.39839999999999687,1.26,A
0.39839999999999687,1.262,A
0.39839999999999687,1.264,A
0.39839999999999687,1.266,A
0.39839999999999687,1.268,A
0.39839999999999687,1.27,A
0.39839999999999687,1.272,A
0.39839999999999687,1.274,A
0.39839999999999687,1.276,A
0.39839999999999687,1.278,A
0.39839999999999687,1.28,A
0.39839999999999687,1.282,A
0.39839999999999687,1.284,A
0.39839999999999687,1.286,A
0.39839999999999687,1.288,A
0.39839999999999687,1.29,A
0.39839999999999687,1.292,A
0.39839999999999687,1.294,A
0.39839999999999687,1.296,A
0.39839999999999687,1.298,A
0.39839999999999687,1.3,A
0.39839999999999687,1.302,A
0.39839999999999687,1.304,A
0.39839999999999687,1.306,A
0.39839999999999687,1.308,A
0.39839999999999687,1.31,A
0.39839999999999687,1.312,A
0.39839999999999687,1.314,A
0.39839999999999687,1.316,A
0.39839999999999687,1.318,A
0.39839999999999687,1.32,A
0.39839999999999687,1.322,A
0.39839999999999687,1.324,A
0.39839999999999687,1.326,A
0.39839999999999687,1.328,A
0.39839999999999687,1.33,A
0.39839999999999687,1.332,A
0.39839999999999687,1.334,A
0.39839999999999687,1.336,A
0.39839999999999687,1.338,A
0.39839999999999687,1.34,A
0.39839999999999687,1.342,A
0.39839999999999687,1.344,A
0.39839999999999687,1.346,A
0.39839999999999687,1.348,A
0.39839999999999687,1.35,A
0.39839999999999687,1.352,A
0.39839999999999687,1.354,A
0.39839999999999687,1.356,A
0.39839999999999687,1.358,A
0.39839999999999687,1.36,A
0.39839999999999687,1.362,A
0.39839999999999687,1.364,A
0.39839999999999687,1.366,A
0.39839999999999687,1.368,A
0.39839999999999687,1.37,A
0.39839999999999687,1.372,A
0.39839999999999687,1.374,A
0.39839999999999687,1.3760000000000001,A
0.39839999999999687,1.3780000000000001,A
0.39839999999999687,1.3800000000000001,A
0.39839999999999687,1.3820000000000001,A
0.39839999999999687,1.3840000000000001,A
0.39839999999999687,1.3860000000000001,A
0.39839999999999687,1.3880000000000001,A
0.39839999999999687,1.3900000000000001,A
0.39839999999999687,1.3920000000000001,A
0.39839999999999687,1.3940000000000001,A
0.39839999999999687,1.3960000000000001,A
0.39839999999999687,1.3980000000000001,A
0.39839999999999687,1.4000000000000001,A
0.39839999999999687,1.4020000000000001,A
0.39839999999999687,1.4040000000000001,A
0.39839999999999687,1.4060000000000001,A
0.39839999999999687,1.4080000000000001,A
0.39839999999999687,1.4100000000000001,A
0.39839999999999687,1.4120000000000001,A
0.39839999999999687,1.4140000000000001,A
0.39839999999999687,1.4160000000000001,A
0.39839999999999687,1.4180000000000001,A
0.39839999999999687,1.4200000000000002,A
0.39839999999999687,1.4220000000000002,A
0.39839999999999687,1.4240000000000002,A
0.39839999999999687,1.4260000000000002,A
0.39839999999999687,1.4280000000000002,A
0.39839999999999687,1.4300000000000002,A
0.39839999999999687,1.4320000000000002,A
0.39839999999999687,1.4340000000000002,A
0.39839999999999687,1.4360000000000002,A
0.39839999999999687,1.4380000000000002,A
0.39839999999999687,1.4400000000000002,A
0.39839999999999687,1.4420000000000002,A
0.39839999999999687,1.4440000000000002,A
0.39839999999999687,1.4460000000000002,A
0.39839999999999687,1.4480000000000002,A
0.39839999999999687,1.4500000000000002,A
0.39839999999999687,1.4520000000000002,A
0.39839999999999687,1.4540000000000002,A
0.39839999999999687,1.4560000000000002,A
0.39839999999999687,1.4580000000000002,A
0.39839999999999687,1.4600000000000002,A
0.39839999999999687,1.4620000000000002,A
0.39839999999999687,1.4640000000000002,A
0.39839999999999687,1.4660000000000002,A
0.39839999999999687,1.4680000000000002,A
0.39839999999999687,1.4700000000000002,A
0.39839999999999687,1.4720000000000002,A
0.39839999999999687,1.4740000000000002,A
0.39839999999999687,1.4760000000000002,A
0.39839999999999687,1.4780000000000002,A
0.39839999999999687,1.4800000000000002,A
0.39839999999999687,1.4820000000000002,A
0.39839999999999687,1.4840000000000002,A
0.39839999999999687,1.4860000000000002,A
0.39839999999999687,1.4880000000000002,A
0.39839999999999687,1.4900000000000002,A
0.39839999999999687,1.4920000000000002,A
0.39839999999999687,1.4940000000000002,A
0.39839999999999687,1.4960000000000002,A
0.39839999999999687,1.4980000000000002,A
0.39839999999999687,1.5000000000000002,A
0.39839999999999687,1.5020000000000002,A
0.39839999999999687,1.5040000000000002,A
0.39839999999999687,1.5060000000000002,A
0.39839999999999687,1.5080000000000002,A
0.39839999999999687,1.5100000000000002,A
0.39839999999999687,1.5120000000000002,A
0.39839999999999687,1.5140000000000002,A
0.39839999999999687,1.5160000000000002,A
0.39839999999999687,1.5180000000000002,A
0.39839999999999687,1.5200000000000002,A
0.39839999999999687,1.5220000000000002,A
0.39839999999999687,1.5240000000000002,A
0.39839999999999687,1.5260000000000002,A
0.39839999999999687,1.5280000000000002,A
0.39839999999999687,1.5300000000000002,A
0.39839999999999687,1.5320000000000003,A
0.39839999999999687,1.5340000000000003,A
0.39839999999999687,1.5360000000000003,A
0.39839999999999687,1.5380000000000003,A
0.39839999999999687,1.5400000000000003,A
0.39839999999999687,1.5420000000000003,A
0.39839999999999687,1.5440000000000003,A
0.39839999999999687,1.5460000000000003,A
0.39839999999999687,1.5480000000000003,A
0.39839999999999687,1.5500000000000003,A
0.39839999999999687,1.5520000000000003,A
0.39839999999999687,1.5540000000000003,A
0.39839999999999687,1.5560000000000003,A
0.39839999999999687,1.5580000000000003,A
0.39839999999999687,1.5600000000000003,A
0.39839999999999687,1.5620000000000003,A
0.39839999999999687,1.5640000000000003,A
0.39839999999999687,1.5660000000000003,A
0.39839999999999687,1.5680000000000003,A
0.39839999999999687,1.5700000000000003,A
0.39839999999999687,1.5720000000000003,A
0.39839999999999687,1.5740000000000003,A
0.39839999999999687,1.5760000000000003,A
0.39839999999999687,1.5780000000000003,A
0.39839999999999687,1.5800000000000003,A
0.39839999999999687,1.5820000000000003,A
0.39839999999999687,1.5840000000000003,A
0.39839999999999687,1.5860000000000003,A
0.39839999999999687,1.5880000000000003,A
0.39839999999999687,1.5900000000000003,A
0.39839999999999687,1.5920000000000003,A
0.39839999999999687,1.5940000000000003,A
0.39839999999999687,1.5960000000000003,A
0.39839999999999687,1.5980000000000003,A
0.39839999999999687,1.6000000000000003,A
0.39839999999999687,1.6020000000000003,A
0.39839999999999687,1.6040000000000003,A
0.39839999999999687,1.6060000000000003,A
0.39839999999999687,1.6080000000000003,A
0.39839999999999687,1.6100000000000003,A
0.39839999999999687,1.6120000000000003,A
0.39839999999999687,1.6140000000000003,A
0.39839999999999687,1.6160000000000003,A
0.39839999999999687,1.6180000000000003,A
0.39839999999999687,1.6200000000000003,A
0.39839999999999687,1.6220000000000003,A
0.39839999999999687,1.6240000000000003,A
0.39839999999999687,1.6260000000000003,A
0.39839999999999687,1.6280000000000003,A
0.39839999999999687,1.6300000000000003,A
0.39839999999999687,1.6320000000000003,A
0.39839999999999687,1.6340000000000003,A
0.39839999999999687,1.6360000000000003,A
0.39839999999999687,1.6380000000000003,A
0.39839999999999687,1.6400000000000003,A
0.39839999999999687,1.6420000000000003,A
0.39839999999999687,1.6440000000000003,A
0.39839999999999687,1.6460000000000004,A
0.39839999999999687,1.6480000000000004,A
0.39839999999999687,1.6500000000000004,A
0.39839999999999687,1.6520000000000004,A
0.39839999999999687,1.6540000000000004,A
0.39839999999999687,1.6560000000000004,A
0.39839999999999687,1.6580000000000004,A
0.39839999999999687,1.6600000000000004,A
0.39839999999999687,1.6620000000000004,A
0.39839999999999687,1.6640000000000004,A
0.39839999999999687,1.6660000000000004,A
0.39839999999999687,1.6680000000000004,A
0.39839999999999687,1.6700000000000004,A
0.39839999999999687,1.6720000000000004,A
0.39839999999999687,1.6740000000000004,A
0.39839999999999687,1.6760000000000004,A
0.39839999999999687,1.6780000000000004,A
0.39839999999999687,1.6800000000000004,A
0.39839999999999687,1.6820000000000004,A
0.39839999999999687,1.6840000000000004,A
0.39839999999999687,1.6860000000000004,A
0.39839999999999687,1.6880000000000004,A
0.39839999999999687,1.6900000000000004,A
0.39839999999999687,1.6920000000000004,A
0.39839999999999687,1.6940000000000004,A
0.39839999999999687,1.6960000000000004,A
0.39839999999999687,1.6980000000000004,A
0.39839999999999687,1.7000000000000004,A
0.39859999999999685,1.25,A
0.39859999999999685,1.252,A
0.39859999999999685,1.254,A
0.39859999999999685,1.256,A
0.39859999999999685,1.258,A
0.39859999999999685,1.26,A
0.39859999999999685,1.262,A
0.39859999999999685,1.264,A
0.39859999999999685,1.266,A
0.39859999999999685,1.268,A
0.39859999999999685,1.27,A
0.39859999999999685,1.272,A
0.39859999999999685,1.274,A
0.39859999999999685,1.276,A
0.39859999999999685,1.278,A
0.39859999999999685,1.28,A
0.39859999999999685,1.282,A
0.39859999999999685,1.284,A
0.39859999999999685,1.286,A
0.39859999999999685,1.288,A
0.39859999999999685,1.29,A
0.39859999999999685,1.292,A
0.39859999999999685,1.294,A
0.39859999999999685,1.296,A
0.39859999999999685,1.298,A
0.39859999999999685,1.3,A
0.39859999999999685,1.302,A
0.39859999999999685,1.304,A
0.39859999999999685,1.306,A
0.39859999999999685,1.308,A
0.39859999999999685,1.31,A
0.39859999999999685,1.312,A
0.39859999999999685,1.314,A
0.39859999999999685,1.316,A
0.39859999999999685,1.318,A
0.39859999999999685,1.32,A
0.39859999999999685,1.322,A
0.39859999999999685,1.324,A
0.39859999999999685,1.326,A
0.39859999999999685,1.328,A
0.39859999999999685,1.33,A
0.39859999999999685,1.332,A
0.39859999999999685,1.334,A
0.39859999999999685,1.336,A
0.39859999999999685,1.338,A
0.39859999999999685,1.34,A
0.39859999999999685,1.342,A
0.39859999999999685,1.344,A
0.39859999999999685,1.346,A
0.39859999999999685,1.348,A
0.39859999999999685,1.35,A
0.39859999999999685,1.352,A
0.39859999999999685,1.354,A
0.39859999999999685,1.356,A
0.39859999999999685,1.358,A
0.39859999999999685,1.36,A
0.39859999999999685,1.362,A
0.39859999999999685,1.364,A
0.39859999999999685,1.366,A
0.39859999999999685,1.368,A
0.39859999999999685,1.37,A
0.39859999999999685,1.372,A
0.39859999999999685,1.374,A
0.39859999999999685,1.3760000000000001,A
0.39859999999999685,1.3780000000000001,A
0.39859999999999685,1.3800000000000001,A
0.39859999999999685,1.3820000000000001,A
0.39859999999999685,1.3840000000000001,A
0.39859999999999685,1.3860000000000001,A
0.39859999999999685,1.3880000000000001,A
0.39859999999999685,1.3900000000000001,A
0.39859999999999685,1.3920000000000001,A
0.39859999999999685,1.3940000000000001,A
0.39859999999999685,1.3960000000000001,A
0.39859999999999685,1.3980000000000001,A
0.39859999999999685,1.4000000000000001,A
0.39859999999999685,1.4020000000000001,A
0.39859999999999685,1.4040000000000001,A
0.39859999999999685,1.4060000000000001,A
0.39859999999999685,1.4080000000000001,A
0.39859999999999685,1.4100000000000001,A
0.39859999999999685,1.4120000000000001,A
0.39859999999999685,1.4140000000000001,A
0.39859999999999685,1.4160000000000001,A
0.39859999999999685,1.4180000000000001,A
0.39859999999999685,1.4200000000000002,A
0.39859999999999685,1.4220000000000002,A
0.39859999999999685,1.4240000000000002,A
0.39859999999999685,1.4260000000000002,A
0.39859999999999685,1.4280000000000002,A
0.39859999999999685,1.4300000000000002,A
